Rooms,Type,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,Regionname,Propertycount,Price
2.0,2,1,12.2,3147,2.0,1.0,1.0,153.0,5,2894.0,600000.0
3.0,0,3,6.2,3015,3.0,2.0,3.0,277.0,6,5498.0,868100.0
2.0,2,1,3.6,3068,3.0,1.0,2.0,512.0,2,6244.0,399000.0
3.0,0,1,11.7,3033,3.0,1.0,2.0,638.0,6,5629.0,980000.0
4.0,2,1,24.7,3175,4.0,3.0,2.0,279.0,4,8322.0,617000.0
2.0,0,1,14.7,3030,3.0,1.0,2.0,512.0,6,15542.0,640000.0
3.0,0,1,12.1,3083,3.0,1.0,2.0,512.0,2,10175.0,689000.0
4.0,0,1,17.9,3192,4.0,2.0,4.0,525.0,5,9758.0,1180000.0
3.0,0,4,1.8,3053,2.0,3.0,1.0,0.0,2,6786.0,1550000.0
2.0,0,1,8.8,3072,3.0,1.0,2.0,512.0,2,14577.0,620000.0
3.0,0,1,16,3190,3.0,1.0,2.0,608.0,5,4794.0,1268000.0
3.0,0,0,15.5,3038,3.0,2.0,2.0,512.0,6,5336.0,600000.0
4.0,0,1,11.4,3163,3.0,1.0,2.0,512.0,5,7822.0,1647000.0
3.0,0,0,14.7,3030,3.0,2.0,2.0,504.0,6,2276.0,630000.0
2.0,0,1,5.5,3070,2.0,1.0,1.0,191.0,2,11364.0,950000.0
2.0,1,3,13.8,3165,3.0,1.0,2.0,512.0,5,10969.0,915000.0
3.0,0,1,14.7,3030,3.0,1.0,2.0,660.0,6,16166.0,570000.0
2.0,2,1,5.3,3070,3.0,1.0,2.0,512.0,2,11364.0,560000.0
5.0,0,1,16.7,3168,5.0,2.0,2.0,590.0,4,5837.0,1115000.0
3.0,1,1,13,3204,3.0,2.0,2.0,309.0,5,6795.0,1275000.0
2.0,2,4,6.3,3143,2.0,1.0,0.0,1097.0,5,4836.0,410000.0
2.0,2,0,27,3196,2.0,1.0,1.0,506.0,4,3906.0,525000.0
3.0,0,1,10.4,3125,3.0,2.0,2.0,708.0,5,5678.0,1588000.0
4.0,0,1,14.7,3030,4.0,2.0,2.0,540.0,6,15542.0,733000.0
3.0,0,1,31.7,3429,3.0,2.0,1.0,729.0,6,14092.0,657500.0
2.0,1,3,8.4,3072,3.0,1.0,2.0,512.0,2,14577.0,760000.0
3.0,0,1,6.5,3071,3.0,1.0,2.0,512.0,2,8870.0,1200000.0
4.0,1,4,11.2,3186,3.0,1.0,2.0,512.0,5,10579.0,2800000.0
2.0,2,1,11.4,3204,3.0,1.0,2.0,512.0,5,3578.0,535000.0
3.0,0,1,20.5,3752,3.0,2.0,2.0,348.0,2,7969.0,612000.0
3.0,0,4,18,3095,3.0,2.0,1.0,817.0,0,6990.0,830000.0
1.0,2,0,2.7,3141,1.0,1.0,1.0,0.0,5,14887.0,410000.0
3.0,0,1,15.5,3106,3.0,2.0,2.0,926.0,0,6202.0,1280000.0
3.0,0,1,10.5,3186,3.0,1.0,2.0,512.0,5,10579.0,2340000.0
3.0,2,1,6.2,3039,3.0,1.0,2.0,512.0,6,6232.0,1100000.0
4.0,0,0,5.3,3070,4.0,1.0,1.0,561.0,2,11364.0,1610000.0
5.0,0,0,9.7,3103,5.0,3.0,2.0,600.0,5,5682.0,2250000.0
2.0,0,3,11.2,3127,2.0,1.0,0.0,269.0,5,5457.0,1260000.0
2.0,2,0,6.4,3011,3.0,1.0,2.0,512.0,6,7570.0,525000.0
3.0,0,3,8.2,3012,3.0,1.0,2.0,512.0,6,5058.0,555000.0
2.0,0,1,10.5,3081,2.0,1.0,3.0,428.0,0,2947.0,570000.0
3.0,0,1,12.4,3107,3.0,2.0,2.0,706.0,0,5420.0,1138000.0
4.0,0,1,3.8,3207,4.0,3.0,2.0,317.0,5,8648.0,2700000.0
3.0,0,1,16.1,3088,3.0,1.0,1.0,512.0,2,8524.0,1002000.0
3.0,0,3,21.5,3195,3.0,1.0,2.0,545.0,4,5087.0,1415000.0
3.0,0,1,6.2,3039,3.0,1.0,1.0,450.0,6,6232.0,1007500.0
3.0,2,1,10.5,3186,3.0,1.0,1.0,164.0,5,10579.0,897000.0
2.0,2,1,7.2,3184,3.0,1.0,2.0,512.0,5,8989.0,852500.0
3.0,1,1,11.2,3042,3.0,1.0,2.0,512.0,6,2291.0,676000.0
4.0,0,4,13.7,3188,4.0,3.0,3.0,760.0,5,5454.0,3200000.0
3.0,0,1,13,3046,3.0,1.0,2.0,696.0,2,8870.0,610000.0
3.0,0,4,12,3073,3.0,2.0,1.0,284.0,2,21650.0,570000.0
4.0,0,1,16.7,3150,4.0,3.0,4.0,653.0,4,7392.0,1211000.0
1.0,2,1,2.6,3121,1.0,1.0,1.0,502.0,2,14949.0,370000.0
1.0,2,4,2.8,3000,1.0,1.0,0.0,0.0,2,17496.0,210000.0
4.0,0,1,20,3194,4.0,2.0,2.0,408.0,4,6162.0,2025000.0
5.0,0,4,7.3,3146,5.0,3.0,2.0,775.0,5,10412.0,3000000.0
3.0,0,1,9.2,3146,3.0,2.0,2.0,328.0,5,10412.0,1375000.0
5.0,0,1,11.5,3046,5.0,3.0,3.0,700.0,2,2651.0,1306000.0
3.0,0,3,10.9,3128,3.0,1.0,2.0,512.0,0,4605.0,1700600.0
3.0,0,1,9.8,3040,3.0,1.0,2.0,147.0,6,588.0,1305000.0
3.0,0,1,7.8,3058,3.0,2.0,2.0,423.0,2,11204.0,1202000.0
4.0,0,1,9.7,3104,4.0,2.0,2.0,605.0,5,7809.0,1755000.0
4.0,0,4,25.9,3754,4.0,2.0,2.0,512.0,3,7254.0,550000.0
2.0,0,1,16.7,3150,2.0,2.0,1.0,691.0,0,15321.0,1801001.0
3.0,0,1,13.9,3165,3.0,1.0,2.0,618.0,5,10969.0,1185000.0
3.0,0,3,14.2,3149,3.0,1.0,1.0,512.0,0,13366.0,1030000.0
6.0,0,4,11.2,3127,6.0,3.0,4.0,650.0,5,5457.0,2000000.0
3.0,1,1,8,3040,3.0,1.0,2.0,512.0,6,9264.0,787000.0
3.0,0,1,10.2,3147,3.0,2.0,2.0,280.0,5,2894.0,860000.0
3.0,0,4,6.4,3012,3.0,1.0,1.0,160.0,6,5058.0,675000.0
3.0,0,1,13.8,3188,3.0,2.0,1.0,544.0,5,5454.0,2095000.0
3.0,1,1,35.4,3198,3.0,1.0,2.0,512.0,4,8077.0,767000.0
3.0,1,1,11.2,3186,3.0,2.0,1.0,313.0,5,10579.0,1427000.0
3.0,2,4,4.6,3142,3.0,1.0,2.0,512.0,5,7217.0,2100000.0
3.0,0,1,11.7,3033,3.0,1.0,1.0,543.0,6,5629.0,735000.0
4.0,0,1,31.7,3429,4.0,2.0,2.0,581.0,6,14092.0,512500.0
4.0,0,3,19.6,3076,4.0,1.0,3.0,558.0,2,10926.0,660000.0
3.0,0,1,27.2,3024,3.0,1.0,2.0,512.0,6,5262.0,547500.0
1.0,2,1,7,3071,3.0,1.0,2.0,512.0,2,8870.0,305000.0
3.0,0,1,10.5,3081,3.0,2.0,2.0,807.0,0,2947.0,994000.0
4.0,0,1,6.3,3013,4.0,2.0,2.0,512.0,6,6543.0,1700000.0
2.0,0,1,5.3,3070,2.0,1.0,1.0,205.0,2,11364.0,1225000.0
2.0,2,4,10.5,3081,2.0,1.0,2.0,281.0,0,2947.0,440000.0
2.0,0,1,11.2,3073,2.0,1.0,1.0,159.0,2,21650.0,380000.0
3.0,2,4,12.4,3108,3.0,1.0,2.0,220.0,0,9028.0,780000.0
3.0,1,1,3.6,3068,3.0,2.0,1.0,512.0,2,2954.0,1330000.0
3.0,0,1,11.2,3073,3.0,1.0,2.0,496.0,2,21650.0,540000.0
3.0,0,1,15.3,3074,3.0,1.0,1.0,585.0,2,7955.0,590500.0
2.0,1,4,10.2,3127,3.0,1.0,2.0,512.0,5,5457.0,950000.0
4.0,0,1,14.7,3152,3.0,1.0,2.0,512.0,0,5424.0,1160000.0
5.0,0,3,28.5,3802,5.0,2.0,2.0,836.0,4,8443.0,1015000.0
3.0,1,1,8.5,3044,3.0,1.0,2.0,512.0,2,7485.0,706000.0
5.0,0,4,9.2,3104,3.0,1.0,2.0,512.0,5,7809.0,1900000.0
3.0,0,1,15.3,3074,3.0,1.0,2.0,602.0,2,7955.0,670000.0
3.0,0,1,12,3073,3.0,1.0,2.0,680.0,2,21650.0,920000.0
2.0,2,1,5.9,3032,2.0,1.0,2.0,228.0,6,6567.0,685000.0
4.0,1,1,12.8,3033,4.0,2.0,2.0,319.0,6,5629.0,807000.0
4.0,0,1,8,3040,4.0,3.0,2.0,256.0,6,9264.0,1160000.0
4.0,0,3,31.7,3337,4.0,2.0,2.0,897.0,3,3553.0,565000.0
3.0,0,1,6.6,3011,3.0,2.0,1.0,229.0,6,2417.0,1310000.0
4.0,0,1,5.3,3122,4.0,3.0,2.0,649.0,5,11308.0,2325000.0
3.0,0,1,29.8,3338,3.0,1.0,1.0,611.0,7,4718.0,326000.0
4.0,0,1,14,3166,4.0,2.0,0.0,1143.0,5,3224.0,2525000.0
1.0,2,1,4.6,3181,1.0,1.0,0.0,0.0,5,7717.0,399000.0
3.0,2,1,13.8,3188,3.0,2.0,2.0,0.0,5,5454.0,970000.0
2.0,2,4,3.5,3068,2.0,1.0,1.0,4296.0,2,6244.0,490000.0
4.0,0,0,24.7,3175,4.0,2.0,1.0,811.0,4,8322.0,750000.0
4.0,0,4,11.2,3127,3.0,2.0,2.0,949.0,5,5457.0,2050000.0
5.0,0,1,12.4,3108,3.0,1.0,2.0,512.0,0,9028.0,1550000.0
2.0,0,1,2.6,3121,2.0,1.0,0.0,108.0,2,14949.0,951000.0
3.0,0,3,10.4,3042,3.0,1.0,3.0,650.0,6,2291.0,1305000.0
2.0,2,1,12,3073,2.0,1.0,1.0,512.0,2,21650.0,565000.0
2.0,2,0,1.8,3051,3.0,1.0,2.0,512.0,2,6821.0,687000.0
2.0,0,3,6.4,3012,2.0,1.0,1.0,697.0,6,962.0,735000.0
4.0,0,1,11.4,3084,4.0,2.0,4.0,604.0,0,3540.0,1270000.0
2.0,0,1,7.8,3079,3.0,1.0,2.0,512.0,0,5549.0,960000.0
3.0,0,4,9.7,3103,3.0,1.0,1.0,188.0,5,5682.0,700000.0
4.0,0,0,9.2,3146,4.0,4.0,2.0,708.0,5,10412.0,1900000.0
4.0,0,3,20.5,3752,4.0,2.0,1.0,229.0,2,7969.0,561000.0
4.0,0,1,5.6,3101,4.0,1.0,2.0,735.0,5,10331.0,2200000.0
4.0,0,1,18.4,3029,4.0,2.0,2.0,546.0,6,13830.0,472000.0
2.0,2,1,14.5,3087,3.0,1.0,2.0,512.0,2,2329.0,555000.0
4.0,0,1,26.5,3138,4.0,3.0,2.0,512.0,1,8280.0,915000.0
2.0,0,1,6.6,3011,2.0,1.0,1.0,170.0,6,2417.0,887000.0
2.0,2,3,2.3,3051,2.0,1.0,1.0,0.0,2,6821.0,630000.0
6.0,0,4,8,3040,7.0,2.0,2.0,870.0,6,9264.0,1800000.0
3.0,0,1,11.2,3073,3.0,1.0,1.0,535.0,2,21650.0,475000.0
3.0,0,1,9.4,3025,3.0,1.0,2.0,512.0,6,5132.0,750000.0
1.0,2,0,4.6,3122,1.0,1.0,1.0,0.0,5,11308.0,365000.0
2.0,2,1,12,3073,3.0,1.0,2.0,512.0,2,21650.0,650000.0
4.0,0,3,7.8,3058,4.0,1.0,1.0,488.0,2,11204.0,990000.0
3.0,2,0,14.3,3109,3.0,1.0,2.0,512.0,0,10999.0,955000.0
3.0,0,0,11.8,3204,3.0,1.0,1.0,397.0,5,3578.0,940000.0
2.0,1,4,8.2,3012,2.0,2.0,1.0,0.0,6,5058.0,510000.0
3.0,0,1,9.3,3162,3.0,1.0,1.0,312.0,5,5051.0,1330000.0
4.0,0,1,17.9,3082,4.0,2.0,2.0,512.0,2,10529.0,715000.0
4.0,0,1,12.1,3046,4.0,2.0,2.0,763.0,2,2606.0,918000.0
3.0,0,1,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,1260000.0
4.0,0,1,14,3021,4.0,2.0,2.0,568.0,6,1202.0,610000.0
3.0,0,3,23.3,3180,3.0,2.0,0.0,752.0,0,2949.0,795000.0
4.0,0,4,9.2,3104,3.0,1.0,2.0,512.0,5,7809.0,3300000.0
3.0,0,1,14,3047,3.0,1.0,1.0,708.0,2,851.0,590500.0
4.0,0,4,7.7,3124,3.0,1.0,2.0,512.0,5,8920.0,410000.0
2.0,2,4,4.5,3057,2.0,2.0,1.0,0.0,2,5533.0,590000.0
2.0,2,1,13.9,3165,3.0,1.0,2.0,512.0,5,10969.0,765000.0
5.0,0,0,11.4,3204,5.0,2.0,2.0,697.0,5,2397.0,1860000.0
3.0,0,1,4.6,3142,3.0,1.0,0.0,889.0,5,7217.0,1435000.0
4.0,0,1,17.9,3082,4.0,2.0,3.0,800.0,2,10529.0,757000.0
3.0,0,1,6.5,3071,3.0,2.0,2.0,365.0,2,8870.0,1430000.0
3.0,0,1,11.2,3145,3.0,2.0,1.0,310.0,5,8801.0,960000.0
3.0,0,1,20.4,3059,3.0,1.0,2.0,512.0,2,4864.0,633000.0
4.0,0,3,17.2,3132,4.0,2.0,2.0,981.0,0,6871.0,1120000.0
3.0,0,1,12,3073,3.0,1.0,1.0,512.0,2,21650.0,730000.0
4.0,0,1,25.9,3754,4.0,2.0,2.0,460.0,2,5812.0,642500.0
4.0,0,3,16.3,3075,4.0,3.0,8.0,512.0,2,8279.0,770000.0
4.0,1,1,13.8,3165,4.0,3.0,1.0,512.0,5,10969.0,1345000.0
2.0,2,1,13.5,3020,2.0,1.0,1.0,235.0,6,6763.0,350000.0
3.0,1,3,14.7,3152,3.0,2.0,1.0,222.0,0,7082.0,735000.0
2.0,2,4,6.4,3011,2.0,1.0,1.0,0.0,6,7570.0,420000.0
3.0,0,1,29.8,3338,3.0,1.0,3.0,1010.0,7,4718.0,720000.0
2.0,0,1,1.9,3205,2.0,1.0,2.0,126.0,5,5943.0,1137000.0
3.0,0,1,14.5,3047,3.0,1.0,2.0,512.0,2,851.0,470000.0
3.0,0,1,11.7,3125,3.0,1.0,2.0,690.0,5,5678.0,1342000.0
4.0,0,1,5.3,3070,3.0,1.0,2.0,512.0,2,11364.0,1406000.0
3.0,0,1,12.9,3043,3.0,1.0,0.0,534.0,6,3296.0,651000.0
2.0,2,1,5.5,3070,2.0,1.0,2.0,0.0,2,11364.0,605000.0
2.0,2,1,4.6,3122,2.0,1.0,1.0,0.0,5,11308.0,575000.0
4.0,0,1,25.5,3750,4.0,2.0,2.0,375.0,2,2940.0,621000.0
2.0,0,1,9.2,3012,3.0,1.0,2.0,512.0,6,3873.0,423000.0
3.0,2,0,10.8,3105,3.0,1.0,2.0,512.0,0,4480.0,855000.0
3.0,0,1,17.9,3192,3.0,1.0,1.0,584.0,5,9758.0,1230000.0
2.0,2,3,13,3046,2.0,1.0,1.0,0.0,2,8870.0,250000.0
4.0,0,1,14.7,3030,4.0,2.0,2.0,512.0,6,16166.0,506000.0
2.0,0,1,6.1,3182,2.0,1.0,1.0,123.0,5,13240.0,875000.0
3.0,0,1,19.9,3134,3.0,1.0,1.0,512.0,0,7785.0,808000.0
3.0,1,4,7.5,3040,3.0,2.0,1.0,176.0,6,9264.0,830000.0
3.0,0,1,14.5,3188,3.0,1.0,2.0,601.0,5,2356.0,1195000.0
2.0,2,1,16.1,3088,3.0,1.0,2.0,512.0,2,8524.0,500000.0
4.0,0,3,8.2,3012,4.0,2.0,1.0,665.0,6,5058.0,830000.0
3.0,0,1,28.8,3177,3.0,1.0,3.0,512.0,4,3533.0,614000.0
2.0,1,3,10.3,3187,3.0,1.0,2.0,512.0,5,6938.0,1155000.0
2.0,2,3,7.9,3079,2.0,1.0,0.0,0.0,0,5549.0,440000.0
3.0,2,3,13,3046,3.0,1.0,2.0,512.0,2,8870.0,541000.0
3.0,0,1,5.1,3181,3.0,1.0,0.0,365.0,5,4380.0,1320000.0
2.0,2,1,15.3,3074,3.0,1.0,2.0,512.0,2,7955.0,316000.0
2.0,0,4,1.9,3205,2.0,1.0,0.0,512.0,5,5943.0,1000000.0
2.0,0,0,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,590000.0
3.0,0,1,15.4,3131,3.0,1.0,2.0,512.0,0,4973.0,767500.0
4.0,0,1,17.9,3192,4.0,2.0,2.0,512.0,5,9758.0,1620000.0
8.0,0,1,17.4,3048,8.0,3.0,1.0,1063.0,2,4704.0,741000.0
3.0,0,1,5.2,3056,3.0,2.0,1.0,249.0,2,11918.0,1200000.0
1.0,2,1,4.6,3181,3.0,1.0,2.0,512.0,5,7717.0,329000.0
2.0,1,0,5.2,3055,2.0,1.0,1.0,512.0,2,7082.0,580000.0
5.0,0,1,13.9,3165,5.0,3.0,2.0,623.0,5,10969.0,1550000.0
3.0,0,1,8.5,3185,3.0,1.0,2.0,512.0,5,4898.0,1440000.0
4.0,0,1,4.5,3057,4.0,2.0,1.0,227.0,2,5533.0,1900000.0
1.0,2,3,10.4,3163,3.0,1.0,2.0,512.0,5,2403.0,341000.0
1.0,2,3,3.3,3141,1.0,1.0,1.0,0.0,5,14887.0,310000.0
2.0,2,3,7.8,3058,2.0,1.0,1.0,0.0,2,11204.0,445000.0
3.0,0,0,16.7,3150,3.0,1.0,2.0,766.0,4,7392.0,850000.0
3.0,0,1,21.3,3135,3.0,2.0,2.0,768.0,0,3794.0,1160000.0
2.0,2,1,7.2,3184,3.0,1.0,2.0,512.0,5,8989.0,710000.0
2.0,1,1,8.5,3044,2.0,1.0,2.0,512.0,2,7485.0,636500.0
2.0,2,0,10.4,3125,3.0,1.0,2.0,512.0,5,5678.0,500000.0
4.0,0,1,9.2,3104,4.0,3.0,4.0,707.0,5,7809.0,1550000.0
2.0,2,1,7.3,3102,3.0,1.0,2.0,512.0,5,2671.0,788000.0
4.0,0,4,12.8,3033,3.0,1.0,2.0,512.0,6,5629.0,1100000.0
3.0,0,0,6.4,3012,3.0,2.0,1.0,342.0,6,5058.0,1155000.0
3.0,1,4,12.9,3043,3.0,2.0,2.0,256.0,6,1071.0,700000.0
2.0,2,1,13.7,3188,2.0,2.0,1.0,225.0,5,5454.0,875500.0
3.0,0,1,6.5,3071,3.0,1.0,1.0,381.0,2,8870.0,1130000.0
2.0,2,0,13.3,3020,2.0,1.0,1.0,14.0,6,4217.0,315000.0
3.0,1,3,14.7,3152,3.0,1.0,2.0,512.0,0,7082.0,800000.0
2.0,2,1,6.5,3071,2.0,1.0,1.0,0.0,2,8870.0,371000.0
3.0,0,1,21.1,3113,3.0,2.0,0.0,830.0,0,2003.0,826000.0
3.0,0,1,38,3199,3.0,1.0,1.0,623.0,4,17055.0,566000.0
3.0,0,3,11.2,3073,3.0,1.0,3.0,620.0,2,21650.0,650000.0
3.0,0,1,7.5,3102,3.0,1.0,1.0,702.0,5,2671.0,1615000.0
3.0,0,3,35.4,3198,3.0,2.0,1.0,512.0,4,8077.0,780000.0
1.0,0,4,5.7,3078,1.0,1.0,1.0,60.0,2,2211.0,330000.0
3.0,0,1,13,3204,3.0,1.0,2.0,700.0,5,6795.0,1327500.0
3.0,0,1,9.2,3058,3.0,2.0,3.0,556.0,2,3445.0,707000.0
3.0,0,1,4.3,3032,3.0,1.0,2.0,512.0,6,6567.0,1175000.0
2.0,0,4,5.9,3055,2.0,1.0,1.0,0.0,2,7082.0,545000.0
3.0,0,1,12.1,3083,3.0,1.0,2.0,512.0,2,10175.0,1010000.0
3.0,2,1,3,3206,3.0,1.0,2.0,512.0,5,2019.0,1005000.0
2.0,0,1,3.6,3068,2.0,1.0,0.0,139.0,2,6244.0,1100000.0
1.0,0,3,13.5,3020,1.0,1.0,2.0,0.0,6,6763.0,280000.0
2.0,2,1,4.6,3181,3.0,1.0,2.0,512.0,5,7717.0,650000.0
3.0,0,1,17.4,3048,3.0,1.0,2.0,501.0,2,4704.0,473000.0
3.0,0,1,12.1,3046,3.0,1.0,2.0,512.0,2,2606.0,634000.0
2.0,0,3,7,3013,2.0,1.0,1.0,134.0,6,6543.0,760000.0
6.0,0,4,17.3,3193,6.0,3.0,2.0,720.0,5,5366.0,2700000.0
3.0,0,1,4.1,3206,3.0,1.0,2.0,512.0,5,2019.0,2227000.0
3.0,2,1,27,3196,3.0,1.0,2.0,512.0,4,2546.0,872000.0
4.0,0,3,17.9,3082,4.0,1.0,2.0,512.0,2,10529.0,652500.0
3.0,0,1,10.5,3034,3.0,2.0,2.0,593.0,6,4502.0,805000.0
3.0,2,3,14.7,3167,3.0,1.0,2.0,512.0,4,3692.0,615000.0
3.0,0,0,8.5,3185,3.0,1.0,2.0,275.0,5,4898.0,965000.0
2.0,2,1,4.6,3181,2.0,1.0,1.0,512.0,5,7717.0,845000.0
3.0,0,2,23,3136,3.0,1.0,2.0,731.0,0,2985.0,665500.0
3.0,0,1,5.5,3070,3.0,2.0,1.0,379.0,2,11364.0,1300000.0
4.0,0,3,11.2,3186,4.0,3.0,2.0,263.0,5,10579.0,2550000.0
2.0,0,3,8,3040,2.0,1.0,1.0,646.0,6,9264.0,1130000.0
4.0,0,1,16.5,3049,4.0,2.0,4.0,1273.0,2,2474.0,1100000.0
2.0,0,3,7,3013,3.0,1.0,2.0,471.0,6,6543.0,890000.0
3.0,0,3,21.1,3113,3.0,1.0,2.0,512.0,0,1058.0,720000.0
2.0,0,1,4.5,3181,3.0,1.0,2.0,512.0,5,7717.0,1800000.0
4.0,0,1,16.7,3150,3.0,1.0,2.0,512.0,4,7392.0,1155000.0
3.0,0,1,3.5,3054,3.0,2.0,2.0,109.0,2,3106.0,1371000.0
3.0,0,1,17.9,3192,3.0,1.0,2.0,533.0,5,9758.0,877000.0
2.0,0,1,3.8,3207,3.0,1.0,0.0,183.0,5,8648.0,1234500.0
2.0,2,4,2.8,3000,2.0,1.0,1.0,0.0,2,17496.0,450000.0
1.0,2,4,4,3057,1.0,1.0,0.0,197.0,2,5533.0,290000.0
2.0,2,1,7.3,3146,2.0,1.0,1.0,0.0,5,10412.0,523000.0
2.0,2,1,16.1,3088,2.0,2.0,1.0,208.0,2,8524.0,695000.0
5.0,0,4,7.3,3102,5.0,2.0,3.0,650.0,5,2671.0,2300000.0
2.0,2,3,19.6,3076,3.0,1.0,2.0,512.0,2,10926.0,452000.0
5.0,0,1,16.7,3150,5.0,3.0,2.0,512.0,0,15321.0,1670000.0
3.0,0,1,11.2,3046,3.0,2.0,2.0,913.0,2,8870.0,1051000.0
3.0,0,1,13,3046,3.0,1.0,2.0,702.0,2,8870.0,600000.0
2.0,0,1,3.5,3068,2.0,1.0,2.0,204.0,2,6244.0,1283000.0
1.0,2,1,6.3,3143,1.0,1.0,0.0,0.0,5,4836.0,405000.0
3.0,0,1,23.2,3153,3.0,1.0,1.0,424.0,0,5030.0,606000.0
2.0,1,4,9.2,3058,3.0,1.0,2.0,512.0,2,3445.0,420000.0
4.0,0,1,11.4,3204,4.0,1.0,3.0,620.0,5,2397.0,1730000.0
3.0,0,3,36.9,3200,3.0,1.0,0.0,624.0,1,2500.0,452000.0
1.0,2,4,7.2,3184,3.0,1.0,2.0,512.0,5,8989.0,405000.0
4.0,0,1,11.8,3105,3.0,1.0,2.0,512.0,0,4480.0,1380000.0
2.0,0,1,13.8,3188,3.0,1.0,2.0,512.0,5,5454.0,940000.0
3.0,0,4,41,3910,3.0,3.0,2.0,1060.0,1,8743.0,650000.0
4.0,0,1,6.2,3123,4.0,2.0,1.0,643.0,5,6482.0,2800000.0
2.0,0,1,8.5,3185,2.0,1.0,1.0,221.0,5,4898.0,906000.0
4.0,0,1,14.2,3149,4.0,2.0,2.0,512.0,0,13366.0,1635000.0
3.0,0,1,14,3047,3.0,1.0,1.0,341.0,2,4294.0,386000.0
4.0,0,3,10.5,3034,3.0,1.0,2.0,512.0,6,4502.0,900000.0
4.0,0,1,17.2,3132,4.0,2.0,2.0,648.0,0,6871.0,1111000.0
3.0,0,1,21.8,3089,3.0,1.0,1.0,530.0,3,4258.0,700000.0
1.0,2,3,0,3000,3.0,1.0,2.0,512.0,2,17496.0,445000.0
3.0,0,3,12,3073,3.0,1.0,2.0,741.0,2,21650.0,870000.0
4.0,0,4,5.6,3101,4.0,2.0,2.0,861.0,5,10331.0,2350000.0
4.0,0,1,13,3204,4.0,3.0,2.0,628.0,5,6795.0,2700000.0
4.0,1,1,10.5,3186,3.0,1.0,2.0,512.0,5,10579.0,1850000.0
4.0,0,3,13.1,3060,4.0,1.0,2.0,638.0,2,5070.0,775000.0
3.0,0,4,15.5,3028,3.0,1.0,2.0,548.0,6,2004.0,450000.0
4.0,0,4,7.2,3185,4.0,2.0,2.0,696.0,5,534.0,1850000.0
4.0,0,1,5.4,3101,4.0,3.0,2.0,481.0,5,10331.0,2375000.0
5.0,0,1,16.7,3150,5.0,2.0,2.0,718.0,0,15321.0,1480000.0
2.0,2,0,8.9,3016,2.0,1.0,1.0,0.0,6,802.0,380000.0
3.0,0,1,4.5,3057,3.0,1.0,2.0,369.0,2,5533.0,1125000.0
3.0,0,1,8.5,3044,3.0,2.0,2.0,480.0,2,7485.0,1160000.0
3.0,0,3,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,1320000.0
3.0,0,1,19.6,3076,3.0,2.0,2.0,420.0,2,10926.0,568000.0
3.0,0,1,11.2,3073,3.0,1.0,6.0,807.0,2,21650.0,718500.0
2.0,2,1,24.7,3175,3.0,1.0,2.0,512.0,4,10894.0,427000.0
6.0,0,0,3,3206,6.0,3.0,2.0,156.0,5,3280.0,3000000.0
1.0,2,1,7.2,3184,3.0,1.0,2.0,512.0,5,8989.0,507500.0
3.0,1,1,6.4,3012,3.0,1.0,2.0,512.0,6,3873.0,771000.0
2.0,1,4,12,3073,3.0,1.0,2.0,512.0,2,21650.0,550000.0
2.0,0,3,27,3196,2.0,1.0,2.0,512.0,4,3906.0,1080000.0
4.0,0,1,14,3021,4.0,2.0,11.0,697.0,6,14042.0,788000.0
2.0,2,1,7.8,3058,2.0,1.0,2.0,0.0,2,11204.0,515000.0
3.0,0,3,7,3013,3.0,1.0,2.0,229.0,6,6543.0,1275000.0
2.0,0,1,5.1,3011,2.0,2.0,2.0,512.0,6,2417.0,854000.0
3.0,0,1,29.8,3338,3.0,1.0,2.0,512.0,7,4718.0,370000.0
1.0,2,1,8.9,3016,1.0,1.0,1.0,46.0,6,802.0,355000.0
4.0,0,1,27.2,3024,3.0,1.0,2.0,512.0,6,5262.0,515000.0
2.0,1,4,9.7,3103,2.0,1.0,1.0,104.0,5,5682.0,700000.0
3.0,0,1,22.2,3172,3.0,2.0,2.0,523.0,4,3940.0,812000.0
2.0,2,4,8.2,3041,3.0,1.0,2.0,512.0,6,3284.0,850000.0
3.0,0,4,4.6,3181,3.0,1.0,2.0,512.0,5,7717.0,1400000.0
3.0,0,1,45.9,3437,3.0,2.0,4.0,1290.0,3,3376.0,775000.0
3.0,0,1,18.8,3170,3.0,2.0,2.0,246.0,4,7113.0,862000.0
4.0,0,1,1.9,3205,4.0,3.0,0.0,280.0,5,5943.0,3825000.0
3.0,0,1,33,3770,3.0,2.0,6.0,859.0,1,810.0,630000.0
4.0,0,1,16.5,3049,4.0,2.0,6.0,813.0,2,2474.0,791000.0
3.0,0,1,22.2,3179,3.0,2.0,2.0,718.0,0,2206.0,927000.0
4.0,0,0,9.2,3104,4.0,3.0,2.0,627.0,5,7809.0,1725000.0
2.0,0,1,5.6,3101,3.0,1.0,2.0,512.0,5,10331.0,1230000.0
2.0,0,1,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,612000.0
5.0,0,4,9.7,3103,5.0,6.0,4.0,739.0,5,5682.0,3400000.0
3.0,0,1,14,3021,3.0,1.0,2.0,696.0,6,14042.0,901000.0
